transaction_id,transaction_date,observed_through_date,transaction_amt,product_cd,card_type,card_category,days_to_report_or_censoring,reported_fraud,_true_is_fraud
3341073,2018-03-12,2018-04-17,57.95,W,visa,debit,36.0,0,0
3401646,2018-04-01,2018-04-17,72.95,W,visa,debit,16.0,0,0
3026187,2017-12-12,2018-04-17,117.0,W,visa,debit,126.0,0,0
3233645,2018-02-06,2018-04-17,209.95,W,mastercard,debit,70.0,0,0
3432735,2018-04-11,2018-04-17,47.95,W,visa,debit,6.0,0,0
3002857,2017-12-05,2018-04-17,1553.31,W,visa,debit,133.0,0,0
3343417,2018-03-13,2018-04-17,159.0,W,visa,credit,35.0,0,0
3432834,2018-04-11,2018-04-17,29.0,W,visa,credit,6.0,0,0
3021555,2017-12-10,2018-04-17,26.5,W,visa,credit,128.0,0,0
3127181,2018-01-03,2018-04-17,129.95,W,visa,debit,104.0,0,0
3106383,2017-12-27,2018-04-17,53.97,W,visa,debit,111.0,0,0
2994320,2017-12-03,2018-04-17,171.0,W,mastercard,debit,135.0,0,0
3217450,2018-02-02,2018-04-17,554.0,W,visa,credit,74.0,0,0
3294333,2018-02-27,2018-04-17,38.487,C,visa,credit,49.0,0,0
3109806,2017-12-28,2018-04-17,29.0,W,visa,debit,110.0,0,0
3368583,2018-03-21,2018-04-17,311.95,W,mastercard,credit,27.0,0,0
3435449,2018-04-12,2018-04-17,39.0,W,visa,credit,5.0,0,0
3051667,2017-12-17,2018-04-17,25.0,H,visa,debit,121.0,0,0
3269400,2018-02-18,2018-04-17,34.0,W,visa,debit,58.0,0,0
3157862,2018-01-12,2018-04-17,34.0,W,visa,debit,95.0,0,0
3375296,2018-03-23,2018-04-17,37.34,C,visa,credit,25.0,0,0
3143653,2018-01-07,2018-04-17,88.616,C,visa,credit,100.0,0,0
3187924,2018-01-22,2018-04-17,39.0,W,mastercard,credit,85.0,0,0
3203278,2018-01-28,2018-04-17,33.291,C,visa,debit,79.0,0,0
3032939,2017-12-13,2018-04-17,56.668,C,visa,debit,125.0,0,0
3183858,2018-01-21,2018-04-17,59.0,W,discover,credit,86.0,0,0
3369844,2018-03-21,2018-04-17,39.0,W,visa,debit,27.0,0,0
3145082,2018-01-08,2018-04-17,141.0,W,mastercard,debit,99.0,0,0
3001268,2017-12-05,2018-04-17,35.0,H,visa,credit,133.0,0,0
3303545,2018-03-02,2018-04-17,59.0,W,visa,debit,46.0,0,0
3011661,2017-12-08,2018-04-17,57.95,W,visa,debit,130.0,0,0
3045535,2017-12-16,2018-04-17,200.0,R,visa,debit,122.0,0,0
3372722,2018-03-22,2018-04-17,25.0,W,mastercard,debit,26.0,0,0
3317963,2018-03-05,2018-04-17,159.0,W,visa,debit,43.0,0,0
3271780,2018-02-19,2018-04-17,39.0,W,visa,debit,57.0,0,0
3123639,2018-01-01,2018-04-17,25.95,W,visa,debit,106.0,0,0
3205011,2018-01-28,2018-04-17,29.0,W,mastercard,credit,79.0,0,0
3192366,2018-01-24,2018-04-17,82.95,W,visa,debit,83.0,0,0
3264275,2018-02-16,2018-04-17,117.0,W,visa,credit,60.0,0,0
3282124,2018-02-23,2018-04-17,82.95,W,mastercard,debit,53.0,0,0
3336086,2018-03-10,2018-04-17,44.711,C,mastercard,credit,38.0,0,0
3224142,2018-02-03,2018-04-17,171.0,W,visa,debit,73.0,0,0
3227767,2018-02-04,2018-04-17,36.95,W,mastercard,debit,72.0,0,0
3256403,2018-02-14,2018-04-17,107.95,W,mastercard,debit,62.0,0,0
3014762,2017-12-09,2018-04-17,25.0,H,visa,credit,129.0,0,0
3241510,2018-02-09,2018-04-17,37.0,W,mastercard,credit,67.0,0,0
3267795,2018-02-18,2018-04-17,171.0,W,visa,debit,58.0,0,0
3346889,2018-03-14,2018-04-17,117.0,W,mastercard,debit,34.0,0,0
3242933,2018-02-09,2018-04-17,34.0,W,mastercard,debit,67.0,0,0
3122216,2018-01-01,2018-04-17,10.611,C,mastercard,debit,106.0,0,0
3392874,2018-03-29,2018-04-17,108.756,C,visa,credit,6.9,1,1
3052033,2017-12-17,2018-04-17,50.0,H,mastercard,credit,121.0,0,0
3350025,2018-03-15,2018-04-17,59.0,W,visa,debit,33.0,0,0
3429944,2018-04-10,2018-04-17,83.95,W,visa,debit,7.0,0,0
3401301,2018-03-31,2018-04-17,107.95,W,mastercard,debit,17.0,0,0
3238883,2018-02-08,2018-04-17,117.0,W,visa,credit,68.0,0,0
3256834,2018-02-14,2018-04-17,39.0,W,mastercard,debit,62.0,0,0
3278057,2018-02-21,2018-04-17,12.0,W,mastercard,debit,55.0,0,0
3291586,2018-02-26,2018-04-17,107.95,W,mastercard,debit,50.0,0,0
2997783,2017-12-04,2018-04-17,440.0,W,mastercard,debit,134.0,0,0
3328579,2018-03-08,2018-04-17,355.0,W,visa,debit,40.0,0,0
3184283,2018-01-21,2018-04-17,14.95,W,mastercard,debit,86.0,0,0
3226209,2018-02-04,2018-04-17,92.0,W,visa,debit,72.0,0,0
3290878,2018-02-26,2018-04-17,34.0,W,mastercard,debit,50.0,0,0
3190314,2018-01-23,2018-04-17,206.0,W,discover,credit,84.0,0,0
3259353,2018-02-15,2018-04-17,390.61,W,mastercard,credit,61.0,0,0
3185944,2018-01-22,2018-04-17,209.95,W,visa,debit,85.0,0,0
3153361,2018-01-11,2018-04-17,55.95,W,visa,debit,96.0,0,0
3180842,2018-01-20,2018-04-17,50.0,H,mastercard,debit,87.0,0,0
3343617,2018-03-13,2018-04-17,54.5,W,mastercard,debit,35.0,0,0
3044637,2017-12-16,2018-04-17,40.0,H,visa,debit,122.0,0,0
3396500,2018-03-30,2018-04-17,17.1,C,visa,credit,18.0,0,0
3092284,2017-12-25,2018-04-17,15.0,W,visa,debit,113.0,0,0
3120193,2017-12-31,2018-04-17,240.0,W,visa,credit,107.0,0,0
3315312,2018-03-04,2018-04-17,31.0,W,mastercard,credit,44.0,0,0
3079993,2017-12-23,2018-04-17,75.0,H,visa,debit,115.0,0,0
3262024,2018-02-16,2018-04-17,83.95,W,mastercard,debit,60.0,0,0
3073291,2017-12-22,2018-04-17,300.0,R,visa,credit,116.0,0,0
3175669,2018-01-18,2018-04-17,56.0,W,visa,debit,89.0,0,0
2997347,2017-12-04,2018-04-17,100.0,W,mastercard,debit,134.0,0,0
3358188,2018-03-17,2018-04-17,117.0,W,visa,debit,31.0,0,0
3416914,2018-04-05,2018-04-17,44.757,C,visa,debit,12.0,0,0
3173702,2018-01-18,2018-04-17,97.95,W,visa,debit,89.0,0,0
3210513,2018-01-30,2018-04-17,25.95,W,mastercard,debit,77.0,0,0
2987928,2017-12-02,2018-04-17,16.918,C,mastercard,credit,136.0,0,0
3040394,2017-12-15,2018-04-17,68.95,W,visa,debit,123.0,0,0
3186986,2018-01-22,2018-04-17,609.99,W,mastercard,debit,85.0,0,0
3017353,2017-12-09,2018-04-17,117.0,W,mastercard,debit,129.0,0,0
3156796,2018-01-12,2018-04-17,108.95,W,visa,debit,95.0,0,0
3061962,2017-12-20,2018-04-17,75.0,H,mastercard,credit,118.0,0,0
3382858,2018-03-26,2018-04-17,17.95,W,visa,debit,22.0,0,0
3341377,2018-03-12,2018-04-17,16.193,C,mastercard,debit,36.0,0,1
3345859,2018-03-13,2018-04-17,15.0,W,mastercard,debit,35.0,0,0
3297834,2018-02-28,2018-04-17,57.95,W,visa,debit,48.0,0,0
3125172,2018-01-02,2018-04-17,107.95,W,visa,debit,105.0,0,0
3446931,2018-04-16,2018-04-17,77.0,W,visa,debit,1.0,0,0
3339421,2018-03-11,2018-04-17,25.95,W,visa,debit,37.0,0,0
3110026,2017-12-28,2018-04-17,24.0,W,mastercard,debit,110.0,0,0
3065987,2017-12-20,2018-04-17,75.0,H,visa,debit,118.0,0,0
3072159,2017-12-21,2018-04-17,150.0,R,american express,credit,117.0,0,0
3226812,2018-02-04,2018-04-17,213.0,W,visa,debit,72.0,0,0
3277102,2018-02-21,2018-04-17,150.0,R,visa,credit,55.0,0,0
3099274,2017-12-26,2018-04-17,200.0,R,american express,credit,112.0,0,0
3413349,2018-04-04,2018-04-17,40.0,S,mastercard,credit,13.0,0,0
3032236,2017-12-13,2018-04-17,40.0,H,mastercard,debit,125.0,0,0
3252194,2018-02-13,2018-04-17,67.95,W,visa,debit,63.0,0,0
3116012,2017-12-30,2018-04-17,108.5,W,mastercard,debit,108.0,0,0
3127582,2018-01-03,2018-04-17,319.95,W,visa,credit,104.0,0,0
3269747,2018-02-18,2018-04-17,11.0,S,discover,credit,58.0,0,0
3433410,2018-04-11,2018-04-17,123.513,C,visa,credit,6.0,0,0
3013045,2017-12-08,2018-04-17,26.403,C,visa,credit,35.8,1,1
3059497,2017-12-19,2018-04-17,100.0,R,visa,debit,119.0,0,0
3118820,2017-12-31,2018-04-17,14.925,C,visa,debit,16.3,1,1
3181349,2018-01-20,2018-04-17,59.0,W,visa,debit,87.0,0,0
3428986,2018-04-09,2018-04-17,117.0,W,mastercard,debit,8.0,0,0
3273064,2018-02-20,2018-04-17,48.95,W,mastercard,debit,56.0,0,0
3012241,2017-12-08,2018-04-17,50.0,H,visa,debit,130.0,0,0
3425576,2018-04-08,2018-04-17,330.0,W,mastercard,debit,9.0,0,0
3322130,2018-03-06,2018-04-17,7.453,C,mastercard,credit,42.0,0,0
3323503,2018-03-06,2018-04-17,270.0,W,visa,debit,42.0,0,0
3268512,2018-02-18,2018-04-17,29.0,W,visa,debit,58.0,0,0
2996069,2017-12-04,2018-04-17,100.0,H,mastercard,credit,134.0,0,0
3105195,2017-12-27,2018-04-17,6.005,C,visa,debit,111.0,0,0
3060522,2017-12-19,2018-04-17,59.0,W,mastercard,debit,119.0,0,0
3130581,2018-01-04,2018-04-17,58.95,W,visa,debit,103.0,0,0
3401263,2018-03-31,2018-04-17,10.99,W,mastercard,debit,17.0,0,0
3081191,2017-12-23,2018-04-17,100.0,R,visa,credit,115.0,0,0
3127841,2018-01-03,2018-04-17,29.95,W,mastercard,debit,104.0,0,0
3110138,2017-12-28,2018-04-17,59.0,W,mastercard,debit,110.0,0,0
3216418,2018-02-01,2018-04-17,39.0,W,visa,debit,75.0,0,0
3321744,2018-03-06,2018-04-17,107.95,W,mastercard,debit,42.0,0,0
3080601,2017-12-23,2018-04-17,169.95,W,mastercard,debit,115.0,0,0
3052504,2017-12-18,2018-04-17,55.438,C,visa,credit,120.0,0,0
3147513,2018-01-09,2018-04-17,57.95,W,visa,debit,98.0,0,0
3095309,2017-12-25,2018-04-17,100.0,R,visa,credit,113.0,0,0
3230361,2018-02-05,2018-04-17,97.95,W,visa,credit,71.0,0,0
3036158,2017-12-14,2018-04-17,25.0,H,visa,debit,124.0,0,0
3070734,2017-12-21,2018-04-17,500.0,R,discover,credit,117.0,0,0
3262371,2018-02-16,2018-04-17,67.95,W,visa,debit,60.0,0,0
3004466,2017-12-06,2018-04-17,184.95,W,visa,debit,132.0,0,0
3092407,2017-12-25,2018-04-17,206.0,W,mastercard,credit,113.0,0,0
3406721,2018-04-02,2018-04-17,147.667,C,mastercard,debit,15.0,0,0
3090138,2017-12-24,2018-04-17,100.0,R,visa,debit,114.0,0,0
3107604,2017-12-28,2018-04-17,13.526,C,visa,debit,110.0,0,0
3078617,2017-12-22,2018-04-17,100.0,R,mastercard,debit,116.0,0,0
3022009,2017-12-10,2018-04-17,59.0,W,mastercard,debit,128.0,0,0
3154053,2018-01-11,2018-04-17,159.95,W,visa,debit,96.0,0,0
3166706,2018-01-15,2018-04-17,30.95,W,visa,debit,92.0,0,0
3007184,2017-12-07,2018-04-17,25.376,C,visa,credit,131.0,0,0
3131109,2018-01-04,2018-04-17,59.0,W,mastercard,debit,103.0,0,0
3141875,2018-01-07,2018-04-17,55.0,W,visa,debit,100.0,0,0
2991822,2017-12-02,2018-04-17,49.0,W,visa,debit,136.0,0,0
2987852,2017-12-02,2018-04-17,289.95,W,mastercard,debit,136.0,0,0
3359980,2018-03-18,2018-04-17,175.158,C,visa,debit,30.0,0,0
3332959,2018-03-09,2018-04-17,15.0,W,mastercard,debit,39.0,0,0
3131060,2018-01-04,2018-04-17,56.95,W,mastercard,debit,103.0,0,0
3276186,2018-02-21,2018-04-17,57.95,W,mastercard,debit,55.0,0,0
3071350,2017-12-21,2018-04-17,50.0,H,visa,debit,117.0,0,0
3292965,2018-02-26,2018-04-17,157.95,W,visa,debit,50.0,0,0
3103230,2017-12-26,2018-04-17,50.0,R,visa,debit,112.0,0,0
3016704,2017-12-09,2018-04-17,41.859,C,visa,credit,129.0,0,0
3096157,2017-12-25,2018-04-17,60.0,H,visa,debit,113.0,0,0
3355739,2018-03-17,2018-04-17,39.0,W,visa,debit,31.0,0,0
3277034,2018-02-21,2018-04-17,1824.98,W,visa,debit,55.0,0,0
3102122,2017-12-26,2018-04-17,250.0,R,mastercard,credit,112.0,0,0
3443492,2018-04-15,2018-04-17,335.0,W,mastercard,debit,2.0,0,0
2996229,2017-12-04,2018-04-17,105.95,W,visa,debit,134.0,0,0
3292586,2018-02-26,2018-04-17,23.201,C,visa,debit,50.0,0,0
3333056,2018-03-09,2018-04-17,113.0,W,mastercard,debit,39.0,0,0
3153509,2018-01-11,2018-04-17,261.95,W,visa,credit,96.0,0,0
3250008,2018-02-12,2018-04-17,41.086,C,mastercard,debit,64.0,0,0
3069456,2017-12-21,2018-04-17,35.95,W,visa,debit,117.0,0,0
3228318,2018-02-04,2018-04-17,108.5,W,visa,debit,72.0,0,0
3172186,2018-01-17,2018-04-17,113.0,W,visa,credit,90.0,0,0
3008502,2017-12-07,2018-04-17,75.0,H,visa,debit,131.0,0,0
3198780,2018-01-26,2018-04-17,762.03,W,mastercard,credit,81.0,0,0
3233443,2018-02-06,2018-04-17,11.842,C,mastercard,debit,70.0,0,0
3149575,2018-01-09,2018-04-17,51.0,W,visa,debit,98.0,0,0
2995198,2017-12-03,2018-04-17,67.95,W,visa,debit,135.0,0,0
3021939,2017-12-10,2018-04-17,209.95,W,visa,debit,128.0,0,0
3326518,2018-03-07,2018-04-17,25.95,W,visa,debit,41.0,0,0
3194883,2018-01-25,2018-04-17,47.95,W,visa,debit,82.0,0,0
3203041,2018-01-28,2018-04-17,59.0,W,visa,debit,79.0,0,0
3408071,2018-04-03,2018-04-17,108.5,W,visa,debit,14.0,0,0
2996261,2017-12-04,2018-04-17,83.5,W,visa,debit,134.0,0,0
3393660,2018-03-29,2018-04-17,117.0,W,visa,credit,19.0,0,0
3164196,2018-01-14,2018-04-17,75.0,H,visa,debit,93.0,0,0
3151856,2018-01-10,2018-04-17,54.0,W,visa,debit,97.0,0,0
3288802,2018-02-25,2018-04-17,499.95,W,visa,debit,51.0,0,0
3272285,2018-02-19,2018-04-17,107.95,W,visa,debit,57.0,0,0
3031131,2017-12-13,2018-04-17,260.0,W,mastercard,credit,125.0,0,0
3323717,2018-03-06,2018-04-17,82.95,W,visa,debit,42.0,0,0
3125377,2018-01-02,2018-04-17,11.893,C,visa,debit,105.0,0,0
3255909,2018-02-14,2018-04-17,107.95,W,mastercard,debit,62.0,0,0
3147337,2018-01-08,2018-04-17,6.763,C,visa,debit,99.0,0,0
3414307,2018-04-04,2018-04-17,57.95,W,mastercard,debit,13.0,0,0
3185843,2018-01-21,2018-04-17,29.5,W,visa,debit,86.0,0,0
3215891,2018-02-01,2018-04-17,49.0,W,visa,debit,75.0,0,0
3432743,2018-04-11,2018-04-17,25.576,C,visa,debit,6.0,0,0
3109663,2017-12-28,2018-04-17,994.0,W,visa,credit,110.0,0,0
3322780,2018-03-06,2018-04-17,49.0,W,visa,debit,42.0,0,0
3166167,2018-01-15,2018-04-17,20.0,W,mastercard,debit,92.0,0,0
3426199,2018-04-08,2018-04-17,59.0,W,mastercard,debit,9.0,0,0
3201447,2018-01-27,2018-04-17,311.0,W,visa,debit,80.0,0,0
3396528,2018-03-30,2018-04-17,37.46,C,visa,debit,18.0,0,0
3116027,2017-12-30,2018-04-17,87.0,W,mastercard,debit,33.3,1,1
3286462,2018-02-24,2018-04-17,117.0,W,visa,debit,52.0,0,0
3139126,2018-01-06,2018-04-17,67.95,W,visa,debit,101.0,0,0
3199377,2018-01-26,2018-04-17,26.818,C,visa,debit,81.0,0,0
3270945,2018-02-19,2018-04-17,119.95,W,mastercard,debit,57.0,0,0
3313416,2018-03-04,2018-04-17,262.95,W,mastercard,debit,44.0,0,0
3348288,2018-03-14,2018-04-17,1022.47,W,mastercard,debit,34.0,0,0
3167578,2018-01-15,2018-04-17,311.95,W,visa,credit,92.0,0,0
3229681,2018-02-05,2018-04-17,107.95,W,visa,debit,71.0,0,0
3304556,2018-03-02,2018-04-17,57.95,W,visa,debit,46.0,0,0
3167219,2018-01-15,2018-04-17,77.0,W,visa,debit,9.7,1,1
3043556,2017-12-16,2018-04-17,57.0,W,visa,debit,122.0,0,0
3445803,2018-04-16,2018-04-17,67.95,W,mastercard,debit,1.0,0,0
3276223,2018-02-21,2018-04-17,333.0,W,visa,debit,55.0,0,0
2993190,2017-12-03,2018-04-17,34.0,W,visa,debit,135.0,0,0
3007232,2017-12-07,2018-04-17,113.0,W,mastercard,debit,131.0,0,0
3013668,2017-12-08,2018-04-17,107.95,W,visa,debit,130.0,0,0
3335316,2018-03-10,2018-04-17,51.357,C,mastercard,credit,38.0,0,0
3348987,2018-03-14,2018-04-17,275.0,W,visa,debit,34.0,0,0
3044527,2017-12-16,2018-04-17,50.0,R,mastercard,credit,122.0,0,0
3377751,2018-03-24,2018-04-17,150.0,S,mastercard,credit,24.0,0,0
2987508,2017-12-02,2018-04-17,150.0,H,visa,debit,136.0,0,0
3070925,2017-12-21,2018-04-17,75.0,W,mastercard,debit,117.0,0,0
3132254,2018-01-04,2018-04-17,68.5,W,visa,debit,103.0,0,0
3074307,2017-12-22,2018-04-17,20.988,C,visa,debit,116.0,0,0
3384290,2018-03-26,2018-04-17,335.0,W,visa,debit,22.0,0,0
3186393,2018-01-22,2018-04-17,92.0,W,mastercard,credit,49.0,1,1
3251135,2018-02-12,2018-04-17,117.0,W,visa,debit,64.0,0,0
3119733,2017-12-31,2018-04-17,107.95,W,visa,debit,107.0,0,0
3246085,2018-02-10,2018-04-17,209.95,W,mastercard,debit,66.0,0,0
3216370,2018-02-01,2018-04-17,199.95,W,mastercard,debit,75.0,0,0
3121871,2018-01-01,2018-04-17,49.0,W,mastercard,debit,106.0,0,0
3080845,2017-12-23,2018-04-17,300.0,R,mastercard,debit,115.0,0,0
3263053,2018-02-16,2018-04-17,58.95,W,mastercard,debit,60.0,0,0
2998466,2017-12-04,2018-04-17,107.95,W,visa,debit,134.0,0,0
3218537,2018-02-02,2018-04-17,25.0,H,visa,debit,74.0,0,0
3314102,2018-03-04,2018-04-17,390.0,W,visa,debit,44.0,0,0
3049340,2017-12-17,2018-04-17,110.77,C,visa,credit,121.0,0,0
3407529,2018-04-03,2018-04-17,159.95,W,visa,debit,14.0,0,0
3078924,2017-12-23,2018-04-17,47.95,W,visa,debit,115.0,0,0
3091397,2017-12-24,2018-04-17,100.0,H,visa,credit,114.0,0,0
3375364,2018-03-23,2018-04-17,25.95,W,mastercard,debit,25.0,0,0
3148862,2018-01-09,2018-04-17,699.0,W,mastercard,credit,98.0,0,0
3018805,2017-12-10,2018-04-17,48.0,W,visa,debit,128.0,0,0
3188990,2018-01-23,2018-04-17,57.95,W,visa,debit,84.0,0,0
3359749,2018-03-18,2018-04-17,39.0,W,visa,debit,30.0,0,0
3424089,2018-04-07,2018-04-17,39.5,W,visa,debit,10.0,0,0
3402492,2018-04-01,2018-04-17,214.0,W,mastercard,credit,16.0,0,0
3179741,2018-01-20,2018-04-17,644.95,W,mastercard,credit,87.0,0,0
3336704,2018-03-10,2018-04-17,311.95,W,visa,credit,38.0,0,0
3399497,2018-03-31,2018-04-17,200.0,R,visa,credit,17.0,0,0
3242012,2018-02-09,2018-04-17,226.0,W,visa,debit,67.0,0,0
3083819,2017-12-23,2018-04-17,40.0,S,mastercard,credit,115.0,0,0
2997407,2017-12-04,2018-04-17,274.71,W,mastercard,debit,134.0,0,0
3254385,2018-02-13,2018-04-17,30.95,W,mastercard,debit,63.0,0,0
3102854,2017-12-26,2018-04-17,213.0,W,mastercard,credit,112.0,0,0
3234960,2018-02-07,2018-04-17,45.95,W,visa,debit,69.0,0,0
3412593,2018-04-04,2018-04-17,107.95,W,mastercard,debit,13.0,0,0
3044960,2017-12-16,2018-04-17,100.0,H,visa,credit,122.0,0,0
3119736,2017-12-31,2018-04-17,115.0,W,visa,debit,107.0,0,0
3121699,2018-01-01,2018-04-17,117.0,W,visa,debit,106.0,0,0
3001691,2017-12-05,2018-04-17,700.0,W,mastercard,credit,133.0,0,0
2993287,2017-12-03,2018-04-17,48.95,W,visa,debit,135.0,0,0
3301884,2018-03-01,2018-04-17,67.95,W,visa,debit,47.0,0,0
3443386,2018-04-15,2018-04-17,39.0,W,visa,debit,2.0,0,0
3218854,2018-02-02,2018-04-17,280.0,W,visa,debit,74.0,0,0
3034905,2017-12-14,2018-04-17,50.0,H,visa,credit,124.0,0,0
3422967,2018-04-07,2018-04-17,150.0,R,visa,credit,10.0,0,0
3166575,2018-01-15,2018-04-17,34.105,C,mastercard,debit,92.0,0,0
3015977,2017-12-09,2018-04-17,80.0,W,visa,debit,129.0,0,0
3062736,2017-12-20,2018-04-17,100.0,R,visa,credit,118.0,0,0
3024130,2017-12-11,2018-04-17,25.0,H,visa,debit,127.0,0,0
3196184,2018-01-25,2018-04-17,34.0,W,visa,debit,82.0,0,0
3019310,2017-12-10,2018-04-17,50.0,H,american express,credit,128.0,0,0
3182896,2018-01-20,2018-04-17,35.95,W,visa,debit,87.0,0,0
3166082,2018-01-15,2018-04-17,39.0,W,mastercard,debit,92.0,0,0
3438451,2018-04-13,2018-04-17,474.95,W,visa,debit,4.0,0,0
3060344,2017-12-19,2018-04-17,24.0,W,visa,debit,119.0,0,0
3302920,2018-03-01,2018-04-17,200.0,W,mastercard,debit,47.0,0,0
3058445,2017-12-19,2018-04-17,100.0,H,visa,debit,119.0,0,0
3436077,2018-04-12,2018-04-17,49.0,W,visa,debit,5.0,0,0
3237102,2018-02-07,2018-04-17,30.95,W,visa,debit,69.0,0,0
2988011,2017-12-02,2018-04-17,335.0,W,visa,debit,136.0,0,0
3444418,2018-04-15,2018-04-17,20.411,C,visa,debit,2.0,0,0
3036381,2017-12-14,2018-04-17,77.0,W,visa,debit,124.0,0,0
3327685,2018-03-08,2018-04-17,117.0,W,mastercard,debit,40.0,0,0
3179339,2018-01-19,2018-04-17,30.95,W,visa,debit,88.0,0,0
3156233,2018-01-11,2018-04-17,29.0,W,mastercard,debit,96.0,0,0
3130089,2018-01-03,2018-04-17,25.95,W,mastercard,debit,104.0,0,0
3046508,2017-12-16,2018-04-17,200.0,R,visa,credit,122.0,0,0
3068395,2017-12-21,2018-04-17,67.95,W,visa,debit,117.0,0,0
3378297,2018-03-24,2018-04-17,1104.0,W,visa,debit,24.0,0,0
3161213,2018-01-13,2018-04-17,117.0,W,mastercard,debit,94.0,0,0
3449190,2018-04-17,2018-04-17,44.97,W,visa,debit,0.0,0,0
3408169,2018-04-03,2018-04-17,30.95,W,visa,debit,14.0,0,0
3347320,2018-03-14,2018-04-17,159.95,W,visa,debit,34.0,0,0
3031145,2017-12-13,2018-04-17,84.47,W,visa,debit,125.0,0,0
3036082,2017-12-14,2018-04-17,107.95,W,visa,debit,124.0,0,0
3096169,2017-12-25,2018-04-17,36.263,C,visa,credit,113.0,0,0
3353702,2018-03-16,2018-04-17,25.95,W,visa,debit,32.0,0,0
3059129,2017-12-19,2018-04-17,50.0,H,mastercard,credit,119.0,0,0
3216715,2018-02-01,2018-04-17,82.0,W,visa,debit,75.0,0,0
3078251,2017-12-22,2018-04-17,200.0,R,visa,credit,116.0,0,0
3362902,2018-03-19,2018-04-17,146.0,W,visa,debit,29.0,0,0
3006084,2017-12-06,2018-04-17,50.0,H,visa,credit,132.0,0,0
3406343,2018-04-02,2018-04-17,39.0,W,visa,debit,15.0,0,0
3417976,2018-04-05,2018-04-17,70.0,W,mastercard,debit,12.0,0,0
3102444,2017-12-26,2018-04-17,60.0,H,mastercard,credit,112.0,0,0
3390861,2018-03-28,2018-04-17,117.0,W,mastercard,debit,20.0,0,0
3435858,2018-04-12,2018-04-17,100.0,R,american express,credit,5.0,0,0
3347577,2018-03-14,2018-04-17,22.114,C,visa,credit,34.0,0,0
3187077,2018-01-22,2018-04-17,34.0,W,visa,debit,85.0,0,0
2993500,2017-12-03,2018-04-17,54.5,W,visa,debit,135.0,0,0
3310686,2018-03-03,2018-04-17,1357.31,W,visa,debit,45.0,0,0
3179717,2018-01-20,2018-04-17,226.0,W,visa,debit,87.0,0,0
3137089,2018-01-05,2018-04-17,117.0,W,visa,credit,102.0,0,0
3279599,2018-02-22,2018-04-17,774.0,W,visa,debit,54.0,0,0
3083172,2017-12-23,2018-04-17,67.95,W,visa,debit,115.0,0,0
3433037,2018-04-11,2018-04-17,77.0,W,visa,debit,6.0,0,0
3137176,2018-01-05,2018-04-17,44.774,C,visa,debit,102.0,0,0
3329870,2018-03-08,2018-04-17,49.0,W,visa,debit,40.0,0,0
3264121,2018-02-16,2018-04-17,49.0,W,mastercard,debit,60.0,0,0
3101145,2017-12-26,2018-04-17,50.0,H,visa,debit,112.0,0,0
3293645,2018-02-27,2018-04-17,59.0,W,visa,debit,49.0,0,0
3388260,2018-03-28,2018-04-17,25.95,W,mastercard,credit,20.0,0,0
3188313,2018-01-23,2018-04-17,134.95,W,mastercard,debit,84.0,0,0
3030195,2017-12-12,2018-04-17,50.0,H,mastercard,credit,126.0,0,0
3449779,2018-04-17,2018-04-17,48.95,W,visa,debit,0.0,0,1
3283018,2018-02-23,2018-04-17,218.0,W,visa,debit,53.0,0,0
3044850,2017-12-16,2018-04-17,107.95,W,visa,debit,122.0,0,0
3380411,2018-03-25,2018-04-17,226.0,W,visa,debit,23.0,0,0
3196587,2018-01-25,2018-04-17,39.0,W,mastercard,debit,82.0,0,0
3026903,2017-12-12,2018-04-17,107.95,W,visa,debit,126.0,0,0
3052080,2017-12-17,2018-04-17,226.0,W,visa,debit,121.0,0,0
3322801,2018-03-06,2018-04-17,67.95,W,visa,debit,42.0,0,0
3425359,2018-04-08,2018-04-17,226.0,W,mastercard,debit,9.0,0,0
3242704,2018-02-09,2018-04-17,349.95,W,visa,credit,67.0,0,0
3003300,2017-12-06,2018-04-17,19.274,C,mastercard,credit,132.0,0,0
3282973,2018-02-23,2018-04-17,100.0,R,mastercard,credit,53.0,0,0
3088198,2017-12-24,2018-04-17,226.0,W,mastercard,credit,114.0,0,0
3030909,2017-12-13,2018-04-17,59.0,W,mastercard,credit,125.0,0,0
3449955,2018-04-17,2018-04-17,50.0,H,visa,credit,0.0,0,0
3025614,2017-12-11,2018-04-17,50.0,W,mastercard,debit,127.0,0,0
3100631,2017-12-26,2018-04-17,335.0,W,visa,debit,112.0,0,0
3333975,2018-03-09,2018-04-17,77.0,W,mastercard,debit,10.2,1,1
3280837,2018-02-22,2018-04-17,26.0,W,visa,debit,54.0,0,0
3156544,2018-01-12,2018-04-17,97.0,W,visa,credit,95.0,0,0
3353667,2018-03-16,2018-04-17,34.0,W,visa,debit,32.0,0,0
3019607,2017-12-10,2018-04-17,32.0,W,mastercard,debit,128.0,0,0
3150227,2018-01-09,2018-04-17,35.95,W,visa,debit,98.0,0,0
3328838,2018-03-08,2018-04-17,57.95,W,visa,debit,40.0,0,0
3151760,2018-01-10,2018-04-17,64.713,C,visa,debit,97.0,0,0
3410201,2018-04-03,2018-04-17,102.0,W,mastercard,credit,14.0,0,0
3263926,2018-02-16,2018-04-17,107.95,W,mastercard,debit,60.0,0,0
3068735,2017-12-21,2018-04-17,152.046,C,visa,debit,117.0,0,0
